place_id,place_name,category,district,tags,date,time_slot,day_of_week,month,season,is_weekend,is_holiday,weather_condition,crowdlevel,status
73,Thimi,Market,Bhaktapur,history,2025-06-17,evening,1,6,Summer,0,0,Rainy,95,High
73,Thimi,Market,Bhaktapur,history,2025-06-18,morning,2,6,Summer,0,0,Clear,29,Low
73,Thimi,Market,Bhaktapur,history,2025-06-18,afternoon,2,6,Summer,0,0,Clear,44,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-18,evening,2,6,Summer,0,0,Clear,98,High
73,Thimi,Market,Bhaktapur,history,2025-06-19,morning,3,6,Summer,0,0,Cloudy,29,Low
73,Thimi,Market,Bhaktapur,history,2025-06-19,afternoon,3,6,Summer,0,0,Cloudy,84,High
73,Thimi,Market,Bhaktapur,history,2025-06-19,evening,3,6,Summer,0,0,Cloudy,59,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-20,morning,4,6,Summer,0,0,Sunny,37,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-20,afternoon,4,6,Summer,0,0,Sunny,65,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-20,evening,4,6,Summer,0,0,Sunny,98,High
73,Thimi,Market,Bhaktapur,history,2025-06-21,morning,5,6,Summer,1,0,Sunny,34,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-21,afternoon,5,6,Summer,1,0,Sunny,65,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-21,evening,5,6,Summer,1,0,Sunny,100,High
73,Thimi,Market,Bhaktapur,history,2025-06-22,morning,6,6,Summer,1,0,Sunny,49,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-22,afternoon,6,6,Summer,1,0,Sunny,68,Medium
73,Thimi,Market,Bhaktapur,history,2025-06-22,evening,6,6,Summer,1,0,Sunny,50,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-24,morning,1,12,Winter,0,0,Sunny,38,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-24,afternoon,1,12,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-24,evening,1,12,Winter,0,0,Sunny,29,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-25,morning,2,12,Winter,0,0,Sunny,45,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-25,afternoon,2,12,Winter,0,0,Sunny,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-25,evening,2,12,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-26,morning,3,12,Winter,0,0,Rainy,15,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-26,afternoon,3,12,Winter,0,0,Rainy,8,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-26,evening,3,12,Winter,0,0,Rainy,20,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-27,morning,4,12,Winter,0,0,Rainy,0,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-27,afternoon,4,12,Winter,0,0,Rainy,22,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-27,evening,4,12,Winter,0,0,Rainy,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-28,morning,5,12,Winter,1,0,Clear,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-28,afternoon,5,12,Winter,1,0,Clear,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-28,evening,5,12,Winter,1,0,Clear,51,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-29,morning,6,12,Winter,1,0,Sunny,24,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-29,afternoon,6,12,Winter,1,0,Sunny,50,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-29,evening,6,12,Winter,1,0,Sunny,52,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-30,morning,0,12,Winter,0,0,Rainy,24,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-30,afternoon,0,12,Winter,0,0,Rainy,17,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-30,evening,0,12,Winter,0,0,Rainy,22,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-31,morning,1,12,Winter,0,0,Cloudy,6,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-31,afternoon,1,12,Winter,0,0,Cloudy,23,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2024-12-31,evening,1,12,Winter,0,0,Cloudy,14,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-01,morning,2,1,Winter,0,1,Sunny,61,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-01,afternoon,2,1,Winter,0,1,Sunny,45,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-01,evening,2,1,Winter,0,1,Sunny,61,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-02,morning,3,1,Winter,0,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-02,afternoon,3,1,Winter,0,0,Sunny,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-02,evening,3,1,Winter,0,0,Sunny,38,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-03,morning,4,1,Winter,0,0,Sunny,12,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-03,afternoon,4,1,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-03,evening,4,1,Winter,0,0,Sunny,7,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-04,morning,5,1,Winter,1,0,Cloudy,49,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-04,afternoon,5,1,Winter,1,0,Cloudy,49,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-04,evening,5,1,Winter,1,0,Cloudy,32,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-05,morning,6,1,Winter,1,0,Clear,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-05,afternoon,6,1,Winter,1,0,Clear,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-05,evening,6,1,Winter,1,0,Clear,26,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-06,morning,0,1,Winter,0,0,Sunny,35,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-06,afternoon,0,1,Winter,0,0,Sunny,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-06,evening,0,1,Winter,0,0,Sunny,44,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-07,morning,1,1,Winter,0,0,Sunny,15,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-07,afternoon,1,1,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-07,evening,1,1,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-08,morning,2,1,Winter,0,0,Sunny,35,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-08,afternoon,2,1,Winter,0,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-08,evening,2,1,Winter,0,0,Sunny,33,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-09,morning,3,1,Winter,0,0,Rainy,0,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-09,afternoon,3,1,Winter,0,0,Rainy,4,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-09,evening,3,1,Winter,0,0,Rainy,12,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-10,morning,4,1,Winter,0,0,Cloudy,18,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-10,afternoon,4,1,Winter,0,0,Cloudy,26,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-10,evening,4,1,Winter,0,0,Cloudy,19,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-11,morning,5,1,Winter,1,0,Cloudy,44,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-11,afternoon,5,1,Winter,1,0,Cloudy,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-11,evening,5,1,Winter,1,0,Cloudy,40,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-12,morning,6,1,Winter,1,0,Sunny,59,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-12,afternoon,6,1,Winter,1,0,Sunny,52,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-12,evening,6,1,Winter,1,0,Sunny,54,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-13,afternoon,0,1,Winter,0,0,Sunny,32,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-13,evening,0,1,Winter,0,0,Sunny,51,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-14,morning,1,1,Winter,0,0,Sunny,33,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-14,afternoon,1,1,Winter,0,0,Sunny,36,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-14,evening,1,1,Winter,0,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-15,morning,2,1,Winter,0,0,Sunny,27,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-15,afternoon,2,1,Winter,0,0,Sunny,33,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-15,evening,2,1,Winter,0,0,Sunny,28,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-16,morning,3,1,Winter,0,0,Cloudy,26,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-16,afternoon,3,1,Winter,0,0,Cloudy,23,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-16,evening,3,1,Winter,0,0,Cloudy,39,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-17,morning,4,1,Winter,0,0,Rainy,12,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-17,afternoon,4,1,Winter,0,0,Rainy,10,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-17,evening,4,1,Winter,0,0,Rainy,13,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-18,morning,5,1,Winter,1,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-18,afternoon,5,1,Winter,1,0,Sunny,61,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-18,evening,5,1,Winter,1,0,Sunny,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-19,morning,6,1,Winter,1,0,Sunny,49,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-19,afternoon,6,1,Winter,1,0,Sunny,45,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-19,evening,6,1,Winter,1,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-20,morning,0,1,Winter,0,0,Sunny,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-20,afternoon,0,1,Winter,0,0,Sunny,38,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-20,evening,0,1,Winter,0,0,Sunny,41,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-21,morning,1,1,Winter,0,0,Cloudy,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-21,afternoon,1,1,Winter,0,0,Cloudy,18,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-21,evening,1,1,Winter,0,0,Cloudy,10,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-22,morning,2,1,Winter,0,0,Sunny,1,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-22,afternoon,2,1,Winter,0,0,Sunny,28,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-22,evening,2,1,Winter,0,0,Sunny,28,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-23,morning,3,1,Winter,0,0,Cloudy,20,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-23,afternoon,3,1,Winter,0,0,Cloudy,41,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-23,evening,3,1,Winter,0,0,Cloudy,39,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-24,morning,4,1,Winter,0,0,Cloudy,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-24,afternoon,4,1,Winter,0,0,Cloudy,45,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-24,evening,4,1,Winter,0,0,Cloudy,12,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-25,morning,5,1,Winter,1,0,Sunny,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-25,afternoon,5,1,Winter,1,0,Sunny,57,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-25,evening,5,1,Winter,1,0,Sunny,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-26,morning,6,1,Winter,1,0,Sunny,37,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-26,afternoon,6,1,Winter,1,0,Sunny,39,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-26,evening,6,1,Winter,1,0,Sunny,53,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-27,morning,0,1,Winter,0,0,Rainy,5,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-27,afternoon,0,1,Winter,0,0,Rainy,33,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-27,evening,0,1,Winter,0,0,Rainy,7,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-28,morning,1,1,Winter,0,0,Cloudy,19,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-28,afternoon,1,1,Winter,0,0,Cloudy,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-28,evening,1,1,Winter,0,0,Cloudy,73,High
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-29,morning,2,1,Winter,0,0,Cloudy,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-29,afternoon,2,1,Winter,0,0,Cloudy,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-30,morning,3,1,Winter,0,0,Sunny,27,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-30,afternoon,3,1,Winter,0,0,Sunny,36,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-30,evening,3,1,Winter,0,0,Sunny,28,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-31,morning,4,1,Winter,0,0,Rainy,39,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-31,afternoon,4,1,Winter,0,0,Rainy,4,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-01-31,evening,4,1,Winter,0,0,Rainy,41,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-01,morning,5,2,Winter,1,0,Sunny,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-01,afternoon,5,2,Winter,1,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-01,evening,5,2,Winter,1,0,Sunny,49,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-02,morning,6,2,Winter,1,0,Rainy,27,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-02,afternoon,6,2,Winter,1,0,Rainy,23,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-02,evening,6,2,Winter,1,0,Rainy,45,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-03,morning,0,2,Winter,0,0,Sunny,21,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-03,afternoon,0,2,Winter,0,0,Sunny,35,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-03,evening,0,2,Winter,0,0,Sunny,35,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-04,morning,1,2,Winter,0,0,Sunny,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-04,afternoon,1,2,Winter,0,0,Sunny,35,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-04,evening,1,2,Winter,0,0,Sunny,23,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-05,morning,2,2,Winter,0,0,Clear,12,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-05,afternoon,2,2,Winter,0,0,Clear,47,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-05,evening,2,2,Winter,0,0,Clear,51,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-06,morning,3,2,Winter,0,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-06,afternoon,3,2,Winter,0,0,Sunny,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-06,evening,3,2,Winter,0,0,Sunny,23,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-07,morning,4,2,Winter,0,0,Sunny,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-07,afternoon,4,2,Winter,0,0,Sunny,43,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-07,evening,4,2,Winter,0,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-08,morning,5,2,Winter,1,0,Rainy,21,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-08,afternoon,5,2,Winter,1,0,Rainy,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-08,evening,5,2,Winter,1,0,Rainy,37,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-09,morning,6,2,Winter,1,0,Cloudy,32,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-09,afternoon,6,2,Winter,1,0,Cloudy,47,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-09,evening,6,2,Winter,1,0,Cloudy,41,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-10,morning,0,2,Winter,0,0,Sunny,16,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-10,afternoon,0,2,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-10,evening,0,2,Winter,0,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-11,morning,1,2,Winter,0,0,Sunny,13,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-11,afternoon,1,2,Winter,0,0,Sunny,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-11,evening,1,2,Winter,0,0,Sunny,32,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-12,morning,2,2,Winter,0,0,Sunny,10,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-12,afternoon,2,2,Winter,0,0,Sunny,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-12,evening,2,2,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-13,morning,3,2,Winter,0,0,Rainy,26,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-13,afternoon,3,2,Winter,0,0,Rainy,11,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-13,evening,3,2,Winter,0,0,Rainy,15,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-14,morning,4,2,Winter,0,0,Rainy,10,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-14,afternoon,4,2,Winter,0,0,Rainy,6,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-14,evening,4,2,Winter,0,0,Rainy,26,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-15,morning,5,2,Winter,1,0,Clear,61,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-15,afternoon,5,2,Winter,1,0,Clear,50,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-15,evening,5,2,Winter,1,0,Clear,40,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-16,morning,6,2,Winter,1,0,Rainy,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-16,afternoon,6,2,Winter,1,0,Rainy,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-16,evening,6,2,Winter,1,0,Rainy,52,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-17,morning,0,2,Winter,0,0,Cloudy,14,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-17,afternoon,0,2,Winter,0,0,Cloudy,13,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-17,evening,0,2,Winter,0,0,Cloudy,17,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-18,morning,1,2,Winter,0,0,Cloudy,20,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-18,afternoon,1,2,Winter,0,0,Cloudy,29,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-18,evening,1,2,Winter,0,0,Cloudy,16,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-19,morning,2,2,Winter,0,1,Clear,51,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-19,afternoon,2,2,Winter,0,1,Clear,35,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-19,evening,2,2,Winter,0,1,Clear,38,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-20,morning,3,2,Winter,0,0,Rainy,0,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-20,afternoon,3,2,Winter,0,0,Rainy,27,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-20,evening,3,2,Winter,0,0,Rainy,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-21,morning,4,2,Winter,0,0,Sunny,14,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-21,afternoon,4,2,Winter,0,0,Sunny,62,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-21,evening,4,2,Winter,0,0,Sunny,42,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-22,morning,5,2,Winter,1,0,Clear,41,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-22,afternoon,5,2,Winter,1,0,Clear,44,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-22,evening,5,2,Winter,1,0,Clear,57,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-23,morning,6,2,Winter,1,0,Clear,15,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-23,afternoon,6,2,Winter,1,0,Clear,44,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-23,evening,6,2,Winter,1,0,Clear,31,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-24,morning,0,2,Winter,0,0,Sunny,28,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-24,afternoon,0,2,Winter,0,0,Sunny,22,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-24,evening,0,2,Winter,0,0,Sunny,38,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-25,morning,1,2,Winter,0,0,Sunny,24,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-25,afternoon,1,2,Winter,0,0,Sunny,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-25,evening,1,2,Winter,0,0,Sunny,40,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-26,morning,2,2,Winter,0,0,Rainy,27,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-26,afternoon,2,2,Winter,0,0,Rainy,36,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-26,evening,2,2,Winter,0,0,Rainy,7,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-27,morning,3,2,Winter,0,0,Sunny,46,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-27,afternoon,3,2,Winter,0,0,Sunny,33,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-27,evening,3,2,Winter,0,0,Sunny,27,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-28,morning,4,2,Winter,0,0,Sunny,34,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-28,afternoon,4,2,Winter,0,0,Sunny,26,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-02-28,evening,4,2,Winter,0,0,Sunny,10,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-01,morning,5,3,Spring,1,0,Sunny,53,Medium
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-01,afternoon,5,3,Spring,1,0,Sunny,25,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-01,evening,5,3,Spring,1,0,Sunny,30,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-02,morning,6,3,Spring,1,0,Rainy,8,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-02,afternoon,6,3,Spring,1,0,Rainy,22,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-02,evening,6,3,Spring,1,0,Rainy,24,Low
110,Mount Everest,Nature,Solukhumbu,"hiking,mountain",2025-03-03,morning,0,3,Spring,0,0,Rainy,28,Low
